"ModuleGroup","ModuleMount","RouteFile","Crud5Complete","HttpMethod","Endpoint","PayloadContract","ResponseTypes","Notes"
"K_Support_Content_&_System_Configuration","/Newsletter-Subscriptions","routes/HARRY_CLINTON/K_Support_Content_&_System_Configuration/Newsletter_Subscriptions.js","Yes","PUT","/API/HARRY-CLINTON/Newsletter-Subscriptions","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"K_Support_Content_&_System_Configuration","/Newsletter-Subscriptions","routes/HARRY_CLINTON/K_Support_Content_&_System_Configuration/Newsletter_Subscriptions.js","Yes","DELETE","/API/HARRY-CLINTON/Newsletter-Subscriptions","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"K_Support_Content_&_System_Configuration","/Settings","routes/HARRY_CLINTON/K_Support_Content_&_System_Configuration/Settings.js","Yes","GET","/API/HARRY-CLINTON/Settings","path/query params as applicable","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"K_Support_Content_&_System_Configuration","/Settings","routes/HARRY_CLINTON/K_Support_Content_&_System_Configuration/Settings.js","Yes","GET","/API/HARRY-CLINTON/Settings/:id","path/query params as applicable","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"K_Support_Content_&_System_Configuration","/Settings","routes/HARRY_CLINTON/K_Support_Content_&_System_Configuration/Settings.js","Yes","POST","/API/HARRY-CLINTON/Settings","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"K_Support_Content_&_System_Configuration","/Settings","routes/HARRY_CLINTON/K_Support_Content_&_System_Configuration/Settings.js","Yes","PUT","/API/HARRY-CLINTON/Settings","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"K_Support_Content_&_System_Configuration","/Settings","routes/HARRY_CLINTON/K_Support_Content_&_System_Configuration/Settings.js","Yes","DELETE","/API/HARRY-CLINTON/Settings","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"K_Support_Content_&_System_Configuration","/Support-Contacts","routes/HARRY_CLINTON/K_Support_Content_&_System_Configuration/Support_Contacts.js","Yes","GET","/API/HARRY-CLINTON/Support-Contacts","path/query params as applicable","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"K_Support_Content_&_System_Configuration","/Support-Contacts","routes/HARRY_CLINTON/K_Support_Content_&_System_Configuration/Support_Contacts.js","Yes","GET","/API/HARRY-CLINTON/Support-Contacts/:id","path/query params as applicable","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"K_Support_Content_&_System_Configuration","/Support-Contacts","routes/HARRY_CLINTON/K_Support_Content_&_System_Configuration/Support_Contacts.js","Yes","POST","/API/HARRY-CLINTON/Support-Contacts","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"K_Support_Content_&_System_Configuration","/Support-Contacts","routes/HARRY_CLINTON/K_Support_Content_&_System_Configuration/Support_Contacts.js","Yes","PUT","/API/HARRY-CLINTON/Support-Contacts","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"K_Support_Content_&_System_Configuration","/Support-Contacts","routes/HARRY_CLINTON/K_Support_Content_&_System_Configuration/Support_Contacts.js","Yes","DELETE","/API/HARRY-CLINTON/Support-Contacts","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"L_Ratings_&_Reviews","/Product-Rating-Summary","routes/HARRY_CLINTON/L_Ratings_&_Reviews/Product_Rating_Summary.js","Yes","GET","/API/HARRY-CLINTON/Product-Rating-Summary","path/query params as applicable","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"L_Ratings_&_Reviews","/Product-Rating-Summary","routes/HARRY_CLINTON/L_Ratings_&_Reviews/Product_Rating_Summary.js","Yes","GET","/API/HARRY-CLINTON/Product-Rating-Summary/:id","path/query params as applicable","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"L_Ratings_&_Reviews","/Product-Rating-Summary","routes/HARRY_CLINTON/L_Ratings_&_Reviews/Product_Rating_Summary.js","Yes","POST","/API/HARRY-CLINTON/Product-Rating-Summary","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"L_Ratings_&_Reviews","/Product-Rating-Summary","routes/HARRY_CLINTON/L_Ratings_&_Reviews/Product_Rating_Summary.js","Yes","PUT","/API/HARRY-CLINTON/Product-Rating-Summary","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"L_Ratings_&_Reviews","/Product-Rating-Summary","routes/HARRY_CLINTON/L_Ratings_&_Reviews/Product_Rating_Summary.js","Yes","DELETE","/API/HARRY-CLINTON/Product-Rating-Summary","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"L_Ratings_&_Reviews","/Review-Media","routes/HARRY_CLINTON/L_Ratings_&_Reviews/Review_Media.js","Yes","GET","/API/HARRY-CLINTON/Review-Media","path/query params as applicable","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"L_Ratings_&_Reviews","/Review-Media","routes/HARRY_CLINTON/L_Ratings_&_Reviews/Review_Media.js","Yes","GET","/API/HARRY-CLINTON/Review-Media/:id","path/query params as applicable","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"L_Ratings_&_Reviews","/Review-Media","routes/HARRY_CLINTON/L_Ratings_&_Reviews/Review_Media.js","Yes","POST","/API/HARRY-CLINTON/Review-Media","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"L_Ratings_&_Reviews","/Review-Media","routes/HARRY_CLINTON/L_Ratings_&_Reviews/Review_Media.js","Yes","PUT","/API/HARRY-CLINTON/Review-Media","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"L_Ratings_&_Reviews","/Review-Media","routes/HARRY_CLINTON/L_Ratings_&_Reviews/Review_Media.js","Yes","DELETE","/API/HARRY-CLINTON/Review-Media","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"L_Ratings_&_Reviews","/Reviews","routes/HARRY_CLINTON/L_Ratings_&_Reviews/Reviews.js","Yes","GET","/API/HARRY-CLINTON/Reviews","path/query params as applicable","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"L_Ratings_&_Reviews","/Reviews","routes/HARRY_CLINTON/L_Ratings_&_Reviews/Reviews.js","Yes","GET","/API/HARRY-CLINTON/Reviews/:id","path/query params as applicable","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"L_Ratings_&_Reviews","/Reviews","routes/HARRY_CLINTON/L_Ratings_&_Reviews/Reviews.js","Yes","POST","/API/HARRY-CLINTON/Reviews","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"L_Ratings_&_Reviews","/Reviews","routes/HARRY_CLINTON/L_Ratings_&_Reviews/Reviews.js","Yes","PUT","/API/HARRY-CLINTON/Reviews","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"L_Ratings_&_Reviews","/Reviews","routes/HARRY_CLINTON/L_Ratings_&_Reviews/Reviews.js","Yes","DELETE","/API/HARRY-CLINTON/Reviews","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"L_Ratings_&_Reviews","/Review-Votes","routes/HARRY_CLINTON/L_Ratings_&_Reviews/Review_Votes.js","Yes","GET","/API/HARRY-CLINTON/Review-Votes","path/query params as applicable","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"L_Ratings_&_Reviews","/Review-Votes","routes/HARRY_CLINTON/L_Ratings_&_Reviews/Review_Votes.js","Yes","GET","/API/HARRY-CLINTON/Review-Votes/:id","path/query params as applicable","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"L_Ratings_&_Reviews","/Review-Votes","routes/HARRY_CLINTON/L_Ratings_&_Reviews/Review_Votes.js","Yes","POST","/API/HARRY-CLINTON/Review-Votes","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"L_Ratings_&_Reviews","/Review-Votes","routes/HARRY_CLINTON/L_Ratings_&_Reviews/Review_Votes.js","Yes","PUT","/API/HARRY-CLINTON/Review-Votes","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"L_Ratings_&_Reviews","/Review-Votes","routes/HARRY_CLINTON/L_Ratings_&_Reviews/Review_Votes.js","Yes","DELETE","/API/HARRY-CLINTON/Review-Votes","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"L_Ratings_&_Reviews","/Variant-Rating-Summary","routes/HARRY_CLINTON/L_Ratings_&_Reviews/Variant_Rating_Summary.js","Yes","GET","/API/HARRY-CLINTON/Variant-Rating-Summary","path/query params as applicable","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"L_Ratings_&_Reviews","/Variant-Rating-Summary","routes/HARRY_CLINTON/L_Ratings_&_Reviews/Variant_Rating_Summary.js","Yes","GET","/API/HARRY-CLINTON/Variant-Rating-Summary/:id","path/query params as applicable","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"L_Ratings_&_Reviews","/Variant-Rating-Summary","routes/HARRY_CLINTON/L_Ratings_&_Reviews/Variant_Rating_Summary.js","Yes","POST","/API/HARRY-CLINTON/Variant-Rating-Summary","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"L_Ratings_&_Reviews","/Variant-Rating-Summary","routes/HARRY_CLINTON/L_Ratings_&_Reviews/Variant_Rating_Summary.js","Yes","PUT","/API/HARRY-CLINTON/Variant-Rating-Summary","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
"L_Ratings_&_Reviews","/Variant-Rating-Summary","routes/HARRY_CLINTON/L_Ratings_&_Reviews/Variant_Rating_Summary.js","Yes","DELETE","/API/HARRY-CLINTON/Variant-Rating-Summary","application/json body (module-specific fields)","200 success; 400/405 validation; 404 not found; 409 conflict (some modules); 500 server error","Generated from route files only"
